,name,track_id,artists,album_name,date_added,images,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2485,Silkk da Shocka (feat. Syd),5f6esnDQcBiFAm8iMfkw12,"['Isaiah Rashad', 'Syd']",The Sun's Tirade,2020-06-25T15:09:46Z,"['https://i.scdn.co/image/ab67616d0000b273fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00001e02fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00004851fbdec8696ff05ae19265dfa0']",5f6esnDQcBiFAm8iMfkw12,0.59,0.602,8,-8.195,1,0.413,0.577,6.59e-06,0.643,0.72,121.986,166087,4
2486,Silkk da Shocka (feat. Syd),5f6esnDQcBiFAm8iMfkw12,"['Isaiah Rashad', 'Syd']",The Sun's Tirade,2020-06-25T15:09:46Z,"['https://i.scdn.co/image/ab67616d0000b273fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00001e02fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00004851fbdec8696ff05ae19265dfa0']",5f6esnDQcBiFAm8iMfkw12,0.59,0.602,8,-8.195,1,0.413,0.577,6.59e-06,0.643,0.72,121.986,166087,4
2487,Silkk da Shocka (feat. Syd),5f6esnDQcBiFAm8iMfkw12,"['Isaiah Rashad', 'Syd']",The Sun's Tirade,2020-06-25T15:09:46Z,"['https://i.scdn.co/image/ab67616d0000b273fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00001e02fbdec8696ff05ae19265dfa0', 'https://i.scdn.co/image/ab67616d00004851fbdec8696ff05ae19265dfa0']",5f6esnDQcBiFAm8iMfkw12,0.59,0.602,8,-8.195,1,0.413,0.577,6.59e-06,0.643,0.72,121.986,166087,4
2488,Ongoing Thing,3DjYU54tU6YCEy822r8TcY,"['20syl', 'Oddisee']",Motifs - EP,2020-06-26T14:53:03Z,"['https://i.scdn.co/image/ab67616d0000b27319f32e9e3f9cb5a6eac5db30', 'https://i.scdn.co/image/ab67616d00001e0219f32e9e3f9cb5a6eac5db30', 'https://i.scdn.co/image/ab67616d0000485119f32e9e3f9cb5a6eac5db30']",3DjYU54tU6YCEy822r8TcY,0.471,0.699,5,-7.782,0,0.245,0.363,0.000242,0.0708,0.329,170.114,238778,4
2489,Exist (feat. Shape),7r6zJH3xZRy2gHdrWsj0e9,"['Space Jesus', 'Shape']",Close Encounters,2020-07-22T18:05:11Z,"['https://i.scdn.co/image/ab67616d0000b2739c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d00001e029c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d000048519c6329608106c6c67a096e1e']",7r6zJH3xZRy2gHdrWsj0e9,0.708,0.686,9,-6.51,1,0.463,0.233,0.0,0.0625,0.591,139.989,257437,4
2490,Exist (feat. Shape),7r6zJH3xZRy2gHdrWsj0e9,"['Space Jesus', 'Shape']",Close Encounters,2020-07-22T18:05:11Z,"['https://i.scdn.co/image/ab67616d0000b2739c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d00001e029c6329608106c6c67a096e1e', 'https://i.scdn.co/image/ab67616d000048519c6329608106c6c67a096e1e']",7r6zJH3xZRy2gHdrWsj0e9,0.708,0.686,9,-6.51,1,0.463,0.233,0.0,0.0625,0.591,139.989,257437,4
2491,Khaki Suit,3kBHaED930SMaZBxIvP6YD,"['Damian Marley', 'Bounty Killer', 'Eek-A-Mouse']",Welcome to Jamrock,2020-08-04T18:08:05Z,"['https://i.scdn.co/image/ab67616d0000b273569c9bd53261cc7313fbc7bd', 'https://i.scdn.co/image/ab67616d00001e02569c9bd53261cc7313fbc7bd', 'https://i.scdn.co/image/ab67616d00004851569c9bd53261cc7313fbc7bd']",3kBHaED930SMaZBxIvP6YD,0.774,0.81,10,-5.296,0,0.176,0.0191,0.0,0.195,0.938,170.08,237400,4
2492,Khaki Suit,3kBHaED930SMaZBxIvP6YD,"['Damian Marley', 'Bounty Killer', 'Eek-A-Mouse']",Welcome to Jamrock,2020-08-04T18:08:05Z,"['https://i.scdn.co/image/ab67616d0000b273569c9bd53261cc7313fbc7bd', 'https://i.scdn.co/image/ab67616d00001e02569c9bd53261cc7313fbc7bd', 'https://i.scdn.co/image/ab67616d00004851569c9bd53261cc7313fbc7bd']",3kBHaED930SMaZBxIvP6YD,0.774,0.81,10,-5.296,0,0.176,0.0191,0.0,0.195,0.938,170.08,237400,4
2493,Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix,6SgQIoLn8kpu8J4wfwGWy8,"['Funkadelic', 'Kendrick Lamar', 'Ice Cube']",Ain't That Funkin' Kinda Hard on You? (We Ain't Neva Gonna Stop Remix) [feat. Kendrick Lamar & Ice Cube] - Single,2020-08-11T15:36:12Z,"['https://i.scdn.co/image/ab67616d0000b27321f49c56c8ff95cb21783c27', 'https://i.scdn.co/image/ab67616d00001e0221f49c56c8ff95cb21783c27', 'https://i.scdn.co/image/ab67616d0000485121f49c56c8ff95cb21783c27']",6SgQIoLn8kpu8J4wfwGWy8,0.635,0.874,4,-4.693,0,0.176,0.156,0.0,0.245,0.632,89.895,309724,4
2494,Flight 99,5z2XleKRbvbiytGucM5v2D,"['Masego', 'Ta-ku', 'matt mcwaters', 'Please Wait']",Flight 99,2020-08-11T17:39:36Z,"['https://i.scdn.co/image/ab67616d0000b273dc4ae7eec5647789fe3251a1', 'https://i.scdn.co/image/ab67616d00001e02dc4ae7eec5647789fe3251a1', 'https://i.scdn.co/image/ab67616d00004851dc4ae7eec5647789fe3251a1']",5z2XleKRbvbiytGucM5v2D,0.589,0.431,9,-10.096,0,0.0475,0.554,0.0317,0.0878,0.159,134.688,167143,4
2495,Luv(sic.) pt3 (feat. Shing02),4xlpJ99yL9xYQtzG6c3hwk,"['Nujabes', 'Shing02']",Modal Soul,2020-08-11T18:29:46Z,"['https://i.scdn.co/image/ab67616d0000b273912cc8fe2e9a53d328757a41', 'https://i.scdn.co/image/ab67616d00001e02912cc8fe2e9a53d328757a41', 'https://i.scdn.co/image/ab67616d00004851912cc8fe2e9a53d328757a41']",4xlpJ99yL9xYQtzG6c3hwk,0.866,0.691,5,-4.371,0,0.0478,0.727,0.503,0.0737,0.87,94.997,336867,4
2496,Electric Relaxation,0eEXcw3JLVXcRxYrVYMy68,['A Tribe Called Quest'],The Anthology,2020-08-19T14:38:04Z,"['https://i.scdn.co/image/ab67616d0000b273b1ddb9f5f519e0d37bc94a53', 'https://i.scdn.co/image/ab67616d00001e02b1ddb9f5f519e0d37bc94a53', 'https://i.scdn.co/image/ab67616d00004851b1ddb9f5f519e0d37bc94a53']",0eEXcw3JLVXcRxYrVYMy68,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,226133,4
2497,Check the Rhime,4HfxDJ0uLHTLe0fZrx0MbQ,['A Tribe Called Quest'],The Low End Theory,2020-08-19T14:38:08Z,"['https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7', 'https://i.scdn.co/image/ab67616d00001e02f38c6b37a21334e22005b1f7', 'https://i.scdn.co/image/ab67616d00004851f38c6b37a21334e22005b1f7']",4HfxDJ0uLHTLe0fZrx0MbQ,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,216693,4
2498,Award Tour,5YTM7OgQDt9EJAYcfHLniJ,['A Tribe Called Quest'],Midnight Marauders,2020-08-19T14:38:14Z,"['https://i.scdn.co/image/ab67616d0000b27381db9bf27bf2a04a1298eadb', 'https://i.scdn.co/image/ab67616d00001e0281db9bf27bf2a04a1298eadb', 'https://i.scdn.co/image/ab67616d0000485181db9bf27bf2a04a1298eadb']",5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440,4
2499,Find a Way,2MAaiV0bbeq4FpSwPe2rR8,['A Tribe Called Quest'],The Love Movement,2020-08-19T14:38:22Z,"['https://i.scdn.co/image/ab67616d0000b27389202df9fbd69ea49e9efe11', 'https://i.scdn.co/image/ab67616d00001e0289202df9fbd69ea49e9efe11', 'https://i.scdn.co/image/ab67616d0000485189202df9fbd69ea49e9efe11']",2MAaiV0bbeq4FpSwPe2rR8,0.773,0.581,8,-8.466,1,0.432,0.0352,0.0,0.485,0.711,94.093,203067,4
2500,Come & Leave,2JCHrnxgfagUZQeJRAx7Hc,['After The Smoke'],Microwaves,2020-09-07T23:49:13Z,"['https://i.scdn.co/image/ab67616d0000b273f3fe62e826c4f496efe92b92', 'https://i.scdn.co/image/ab67616d00001e02f3fe62e826c4f496efe92b92', 'https://i.scdn.co/image/ab67616d00004851f3fe62e826c4f496efe92b92']",2JCHrnxgfagUZQeJRAx7Hc,0.671,0.522,0,-8.144,0,0.0779,0.542,0.000278,0.335,0.134,79.975,262533,4
2501,Jewels,12HFaAkmNHfcCW3PfVGjCL,"['Illuminati Congo', 'Motifv']",Jewels,2020-10-22T14:58:19Z,"['https://i.scdn.co/image/ab67616d0000b2733271a12bcbafaab035d8d2ab', 'https://i.scdn.co/image/ab67616d00001e023271a12bcbafaab035d8d2ab', 'https://i.scdn.co/image/ab67616d000048513271a12bcbafaab035d8d2ab']",12HFaAkmNHfcCW3PfVGjCL,0.644,0.506,0,-11.921,1,0.515,0.8,0.0135,0.109,0.613,159.993,252000,4
2502,I'M DEAD,5ZbJR1AfdOsvsYNuCvgqKX,"['Duckwrth', 'Sabrina Claudio']",I'M UUGLY,2020-10-22T15:49:17Z,"['https://i.scdn.co/image/d47756980933a9903ac79fa3f7f7b749280cdfda', 'https://i.scdn.co/image/b3ab4aca8012130faf2bf71915a78830411a9837', 'https://i.scdn.co/image/59596689c74663afa91966bfada6a940eba1eff2']",5ZbJR1AfdOsvsYNuCvgqKX,0.593,0.751,4,-9.414,0,0.918,0.707,0.0,0.356,0.485,114.907,230632,4
2503,The Baddest,0Uj6LKqmFRfrtiaV5KBGod,"['Barclay Crenshaw', 'Cam & China']",The Baddest,2020-10-22T15:59:30Z,"['https://i.scdn.co/image/ab67616d0000b273975988bde47170ca9f0c2a03', 'https://i.scdn.co/image/ab67616d00001e02975988bde47170ca9f0c2a03', 'https://i.scdn.co/image/ab67616d00004851975988bde47170ca9f0c2a03']",0Uj6LKqmFRfrtiaV5KBGod,0.723,0.804,0,-3.567,1,0.569,0.0472,0.0,0.0423,0.802,120.476,204785,5
2504,Neighbors,0utlOiJy2weVl9WTkcEWHy,['J. Cole'],4 Your Eyez Only,2021-09-09T18:16:33Z,"['https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e', 'https://i.scdn.co/image/ab67616d00001e02f4ca75192df162f78a24023e', 'https://i.scdn.co/image/ab67616d00004851f4ca75192df162f78a24023e']",0utlOiJy2weVl9WTkcEWHy,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4
2505,Fight the Feeling,2w9htZtkcbR48NCWzXjfvb,"['Mac Miller', 'Kendrick Lamar', 'Iman Omari']",Macadelic (Remastered Edition),2021-09-09T18:16:41Z,"['https://i.scdn.co/image/ab67616d0000b273908afd2dae7320208da889fd', 'https://i.scdn.co/image/ab67616d00001e02908afd2dae7320208da889fd', 'https://i.scdn.co/image/ab67616d00004851908afd2dae7320208da889fd']",2w9htZtkcbR48NCWzXjfvb,0.569,0.881,11,-5.873,0,0.365,0.111,0.0,0.655,0.811,148.067,301769,4
2506,Excuse Me,3I8MbKRkS2IBDuslhCS3iT,['A$AP Rocky'],AT.LONG.LAST.A$AP,2021-09-09T18:16:45Z,"['https://i.scdn.co/image/ab67616d0000b27381a6a2cafab2e7a4066b5eec', 'https://i.scdn.co/image/ab67616d00001e0281a6a2cafab2e7a4066b5eec', 'https://i.scdn.co/image/ab67616d0000485181a6a2cafab2e7a4066b5eec']",3I8MbKRkS2IBDuslhCS3iT,0.653,0.71,8,-8.444,1,0.0555,0.33,0.0,0.143,0.41,122.04,238053,4
2507,Excuse Me,3I8MbKRkS2IBDuslhCS3iT,['A$AP Rocky'],AT.LONG.LAST.A$AP,2021-09-09T18:16:45Z,"['https://i.scdn.co/image/ab67616d0000b27381a6a2cafab2e7a4066b5eec', 'https://i.scdn.co/image/ab67616d00001e0281a6a2cafab2e7a4066b5eec', 'https://i.scdn.co/image/ab67616d0000485181a6a2cafab2e7a4066b5eec']",3I8MbKRkS2IBDuslhCS3iT,0.653,0.71,8,-8.444,1,0.0555,0.33,0.0,0.143,0.41,122.04,238053,4
2508,My Own Thang,2Vt5yfzBBsYwy8z525XbMr,"['Walker & Royce', 'Sophiegrophy']",Self Help,2021-09-12T23:48:57Z,"['https://i.scdn.co/image/0eb66c9b9d8f4d2231f3a7770454ed40b7fac69e', 'https://i.scdn.co/image/bc539928f49f900252edf0554e9fb168c7cd6cbb', 'https://i.scdn.co/image/c25680a2624a3f6141e57ce8e5b0ce41e1af7589']",2Vt5yfzBBsYwy8z525XbMr,0.956,0.398,1,-8.748,1,0.168,0.00595,0.00129,0.0968,0.391,125.007,277934,4
2509,Juice,3BINSFSuHalV8yoX3zAVbl,"['Young Franco', 'Pell']",Juice,2021-09-20T01:26:51Z,"['https://i.scdn.co/image/ab67616d0000b2730eba53fed50f6fd2c35690eb', 'https://i.scdn.co/image/ab67616d00001e020eba53fed50f6fd2c35690eb', 'https://i.scdn.co/image/ab67616d000048510eba53fed50f6fd2c35690eb']",3BINSFSuHalV8yoX3zAVbl,0.861,0.533,0,-5.995,1,0.199,0.253,1.71e-06,0.0535,0.61,111.986,211213,4
2510,Headlines,1iXuVEywIUE1GIebzo5tA9,"['Whiney', 'Subten']",Headlines,2021-12-01T20:29:34Z,"['https://i.scdn.co/image/ab67616d0000b273e99fb25d84c757aa13d4705c', 'https://i.scdn.co/image/ab67616d00001e02e99fb25d84c757aa13d4705c', 'https://i.scdn.co/image/ab67616d00004851e99fb25d84c757aa13d4705c']",1iXuVEywIUE1GIebzo5tA9,0.706,0.765,1,-3.042,1,0.047,0.163,0.00746,0.684,0.27,87.507,202562,4
2511,In Cold Blood,0jeJR3LdrC2QJNviq7wjzp,['alt-J'],RELAXER,2018-06-12T12:47:50Z,"['https://i.scdn.co/image/ab67616d0000b2732ffd65ffee0b083f0d203638', 'https://i.scdn.co/image/ab67616d00001e022ffd65ffee0b083f0d203638', 'https://i.scdn.co/image/ab67616d000048512ffd65ffee0b083f0d203638']",0jeJR3LdrC2QJNviq7wjzp,0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,206027,4
2512,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['Miguel', 'Tame Impala']",Rogue Waves,2018-06-12T16:13:32Z,"['https://i.scdn.co/image/ab67616d0000b273c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00001e02c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00004851c4daf0fda7e16ba5b0f86830']",3lB0GMiI5KxDbTOG8V3bOx,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4
2513,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['Miguel', 'Tame Impala']",Rogue Waves,2018-06-12T16:13:32Z,"['https://i.scdn.co/image/ab67616d0000b273c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00001e02c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00004851c4daf0fda7e16ba5b0f86830']",3lB0GMiI5KxDbTOG8V3bOx,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4
2514,waves - Tame Impala Remix,3lB0GMiI5KxDbTOG8V3bOx,"['Miguel', 'Tame Impala']",Rogue Waves,2018-06-12T16:13:32Z,"['https://i.scdn.co/image/ab67616d0000b273c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00001e02c4daf0fda7e16ba5b0f86830', 'https://i.scdn.co/image/ab67616d00004851c4daf0fda7e16ba5b0f86830']",3lB0GMiI5KxDbTOG8V3bOx,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4
2515,Higher Ground - Reske Remix,34dWNUel0W4hPSQp8Svce8,"['ODESZA', 'Naomi Wild', 'Reske']",Higher Ground Remixes,2018-06-13T16:27:46Z,"['https://i.scdn.co/image/ab67616d0000b2736d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d00001e026d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d000048516d6edddc9969796c2f1bf7da']",34dWNUel0W4hPSQp8Svce8,0.679,0.446,6,-8.155,1,0.0597,0.572,2.03e-05,0.151,0.33,96.981,189278,4
2516,Higher Ground - Reske Remix,34dWNUel0W4hPSQp8Svce8,"['ODESZA', 'Naomi Wild', 'Reske']",Higher Ground Remixes,2018-06-13T16:27:46Z,"['https://i.scdn.co/image/ab67616d0000b2736d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d00001e026d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d000048516d6edddc9969796c2f1bf7da']",34dWNUel0W4hPSQp8Svce8,0.679,0.446,6,-8.155,1,0.0597,0.572,2.03e-05,0.151,0.33,96.981,189278,4
2517,Higher Ground - Reske Remix,34dWNUel0W4hPSQp8Svce8,"['ODESZA', 'Naomi Wild', 'Reske']",Higher Ground Remixes,2018-06-13T16:27:46Z,"['https://i.scdn.co/image/ab67616d0000b2736d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d00001e026d6edddc9969796c2f1bf7da', 'https://i.scdn.co/image/ab67616d000048516d6edddc9969796c2f1bf7da']",34dWNUel0W4hPSQp8Svce8,0.679,0.446,6,-8.155,1,0.0597,0.572,2.03e-05,0.151,0.33,96.981,189278,4
2518,Black Mambo,7bfjVe06NIMNzE9G2cO5fO,['Glass Animals'],ZABA (Deluxe),2018-06-13T16:10:40Z,"['https://i.scdn.co/image/ab67616d0000b273044abb45417b2b039cd7c2a2', 'https://i.scdn.co/image/ab67616d00001e02044abb45417b2b039cd7c2a2', 'https://i.scdn.co/image/ab67616d00004851044abb45417b2b039cd7c2a2']",7bfjVe06NIMNzE9G2cO5fO,0.675,0.41,0,-10.699,0,0.0444,0.298,0.000679,0.133,0.301,79.998,248920,4
2519,Black Mambo,7bfjVe06NIMNzE9G2cO5fO,['Glass Animals'],ZABA (Deluxe),2018-06-13T16:10:40Z,"['https://i.scdn.co/image/ab67616d0000b273044abb45417b2b039cd7c2a2', 'https://i.scdn.co/image/ab67616d00001e02044abb45417b2b039cd7c2a2', 'https://i.scdn.co/image/ab67616d00004851044abb45417b2b039cd7c2a2']",7bfjVe06NIMNzE9G2cO5fO,0.675,0.41,0,-10.699,0,0.0444,0.298,0.000679,0.133,0.301,79.998,248920,4
2520,The Mist,43quNlvHgO2KAjhXRySn1S,['Hippie Sabotage'],The Mist,2018-06-12T14:13:18Z,"['https://i.scdn.co/image/ab67616d0000b2738f818da59534d390babce19f', 'https://i.scdn.co/image/ab67616d00001e028f818da59534d390babce19f', 'https://i.scdn.co/image/ab67616d000048518f818da59534d390babce19f']",43quNlvHgO2KAjhXRySn1S,0.745,0.337,11,-12.566,0,0.0847,0.931,0.0285,0.119,0.34,120.023,152001,4
2521,The Mist,43quNlvHgO2KAjhXRySn1S,['Hippie Sabotage'],The Mist,2018-06-12T14:13:18Z,"['https://i.scdn.co/image/ab67616d0000b2738f818da59534d390babce19f', 'https://i.scdn.co/image/ab67616d00001e028f818da59534d390babce19f', 'https://i.scdn.co/image/ab67616d000048518f818da59534d390babce19f']",43quNlvHgO2KAjhXRySn1S,0.745,0.337,11,-12.566,0,0.0847,0.931,0.0285,0.119,0.34,120.023,152001,4
2522,Sound & Color,3wrqiZJKMSpLBvgFJfFOp1,['Alabama Shakes'],Sound & Color,2018-06-12T12:40:03Z,"['https://i.scdn.co/image/ab67616d0000b2733ac1c6d65fc596eeb9234ef2', 'https://i.scdn.co/image/ab67616d00001e023ac1c6d65fc596eeb9234ef2', 'https://i.scdn.co/image/ab67616d000048513ac1c6d65fc596eeb9234ef2']",3wrqiZJKMSpLBvgFJfFOp1,0.548,0.412,2,-7.398,1,0.0736,0.852,0.611,0.0854,0.151,114.928,183293,4
2523,Sound & Color,3wrqiZJKMSpLBvgFJfFOp1,['Alabama Shakes'],Sound & Color,2018-06-12T12:40:03Z,"['https://i.scdn.co/image/ab67616d0000b2733ac1c6d65fc596eeb9234ef2', 'https://i.scdn.co/image/ab67616d00001e023ac1c6d65fc596eeb9234ef2', 'https://i.scdn.co/image/ab67616d000048513ac1c6d65fc596eeb9234ef2']",3wrqiZJKMSpLBvgFJfFOp1,0.548,0.412,2,-7.398,1,0.0736,0.852,0.611,0.0854,0.151,114.928,183293,4
2524,Real Things,3JSdY8QgDmXJhRugBq9HDY,"['Alex Wiley', 'Hippie Sabotage']",Real Things,2018-06-12T12:41:22Z,"['https://i.scdn.co/image/ab67616d0000b273ae778c8ae5fa3a1a69d57710', 'https://i.scdn.co/image/ab67616d00001e02ae778c8ae5fa3a1a69d57710', 'https://i.scdn.co/image/ab67616d00004851ae778c8ae5fa3a1a69d57710']",3JSdY8QgDmXJhRugBq9HDY,0.382,0.224,2,-13.878,1,0.0394,0.949,0.000125,0.106,0.101,64.346,185760,4
2525,Dissolve Me,2Dv7PTwSoB17f3VFDIKw8m,['alt-J'],An Awesome Wave,2018-06-12T12:46:26Z,"['https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8', 'https://i.scdn.co/image/ab67616d00001e0269592e88bb29d610a35118f8', 'https://i.scdn.co/image/ab67616d0000485169592e88bb29d610a35118f8']",2Dv7PTwSoB17f3VFDIKw8m,0.575,0.603,2,-8.2,1,0.0376,0.101,0.0381,0.0858,0.12,107.947,239013,4
2526,Dissolve Me,2Dv7PTwSoB17f3VFDIKw8m,['alt-J'],An Awesome Wave,2018-06-12T12:46:26Z,"['https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8', 'https://i.scdn.co/image/ab67616d00001e0269592e88bb29d610a35118f8', 'https://i.scdn.co/image/ab67616d0000485169592e88bb29d610a35118f8']",2Dv7PTwSoB17f3VFDIKw8m,0.575,0.603,2,-8.2,1,0.0376,0.101,0.0381,0.0858,0.12,107.947,239013,4
2527,All The Time,40WXqoyOLAAugGmJWZU1FY,['Bahamas'],Bahamas is Afie,2018-06-12T12:51:29Z,"['https://i.scdn.co/image/ab67616d0000b273f7db380b3e3bf7080007502c', 'https://i.scdn.co/image/ab67616d00001e02f7db380b3e3bf7080007502c', 'https://i.scdn.co/image/ab67616d00004851f7db380b3e3bf7080007502c']",40WXqoyOLAAugGmJWZU1FY,0.711,0.468,4,-4.797,0,0.0515,0.63,0.00427,0.087,0.533,127.458,234973,4
2528,Crickets,1L3UxfVNQRO6HuFwPBTBtp,['Big Wild'],Invincible EP,2018-06-12T12:54:41Z,"['https://i.scdn.co/image/ab67616d0000b273c3df98cdd19d778f832c10ce', 'https://i.scdn.co/image/ab67616d00001e02c3df98cdd19d778f832c10ce', 'https://i.scdn.co/image/ab67616d00004851c3df98cdd19d778f832c10ce']",1L3UxfVNQRO6HuFwPBTBtp,0.608,0.621,8,-7.017,0,0.0469,0.117,0.177,0.225,0.335,82.514,162909,4
2529,Mr. Scatterbrained,6vUSoz3VXXyOXT4Qoq3BtF,['The Bishops'],Mr. Scatterbrained,2018-06-12T12:55:34Z,"['https://i.scdn.co/image/ab67616d0000b2731add6eb03e786ac224fd55ee', 'https://i.scdn.co/image/ab67616d00001e021add6eb03e786ac224fd55ee', 'https://i.scdn.co/image/ab67616d000048511add6eb03e786ac224fd55ee']",6vUSoz3VXXyOXT4Qoq3BtF,0.855,0.576,7,-7.183,0,0.196,0.818,0.00295,0.112,0.736,82.504,196364,4
2530,Mr. Scatterbrained,6vUSoz3VXXyOXT4Qoq3BtF,['The Bishops'],Mr. Scatterbrained,2018-06-12T12:55:34Z,"['https://i.scdn.co/image/ab67616d0000b2731add6eb03e786ac224fd55ee', 'https://i.scdn.co/image/ab67616d00001e021add6eb03e786ac224fd55ee', 'https://i.scdn.co/image/ab67616d000048511add6eb03e786ac224fd55ee']",6vUSoz3VXXyOXT4Qoq3BtF,0.855,0.576,7,-7.183,0,0.196,0.818,0.00295,0.112,0.736,82.504,196364,4
2531,To Me,4VhTwrBYNNvsO96wjzFoyB,['Chet Faker'],Built On Glass,2018-06-12T13:01:14Z,"['https://i.scdn.co/image/ab67616d0000b273adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00001e02adaa2007dffc30492c87bba4', 'https://i.scdn.co/image/ab67616d00004851adaa2007dffc30492c87bba4']",4VhTwrBYNNvsO96wjzFoyB,0.409,0.335,3,-10.665,1,0.0244,0.251,0.0332,0.108,0.121,79.837,314930,4
2532,Miracle,1CUm4jatb0BDL7RGwBV1j2,['Donnie Trumpet & The Social Experiment'],Surf,2018-06-12T13:15:39Z,"['https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8', 'https://i.scdn.co/image/ab67616d00001e0242bf3f893586a144871b35a8', 'https://i.scdn.co/image/ab67616d0000485142bf3f893586a144871b35a8']",1CUm4jatb0BDL7RGwBV1j2,0.45,0.508,11,-8.396,0,0.149,0.901,1.33e-05,0.112,0.15,70.085,250536,4
2533,Miracle,1CUm4jatb0BDL7RGwBV1j2,['Donnie Trumpet & The Social Experiment'],Surf,2018-06-12T13:15:39Z,"['https://i.scdn.co/image/ab67616d0000b27342bf3f893586a144871b35a8', 'https://i.scdn.co/image/ab67616d00001e0242bf3f893586a144871b35a8', 'https://i.scdn.co/image/ab67616d0000485142bf3f893586a144871b35a8']",1CUm4jatb0BDL7RGwBV1j2,0.45,0.508,11,-8.396,0,0.149,0.901,1.33e-05,0.112,0.15,70.085,250536,4
2534,Zero,47ww9AwOrtW59ayC72wMff,['Electric Guest'],Plural,2018-06-12T13:30:50Z,"['https://i.scdn.co/image/ab67616d0000b273a06911645b978c17372c9158', 'https://i.scdn.co/image/ab67616d00001e02a06911645b978c17372c9158', 'https://i.scdn.co/image/ab67616d00004851a06911645b978c17372c9158']",47ww9AwOrtW59ayC72wMff,0.786,0.327,0,-8.101,0,0.0335,0.696,4.54e-06,0.107,0.428,122.006,228213,4
2535,Painting Greys,1lpLPTbD2SzE2ULY8s1rSu,['Emmit Fenn'],Prologue,2018-06-12T13:33:09Z,"['https://i.scdn.co/image/ab67616d0000b273776c398d05ac60f3a6be8072', 'https://i.scdn.co/image/ab67616d00001e02776c398d05ac60f3a6be8072', 'https://i.scdn.co/image/ab67616d00004851776c398d05ac60f3a6be8072']",1lpLPTbD2SzE2ULY8s1rSu,0.828,0.221,4,-14.332,0,0.0838,0.459,0.0339,0.0891,0.2,132.994,227368,4
2536,Running Miles,4U9kJBr61UhO5srPib7zyz,['Hippie Sabotage'],Running Miles,2018-06-12T14:17:21Z,"['https://i.scdn.co/image/ab67616d0000b27319170911c1505110bb1a600c', 'https://i.scdn.co/image/ab67616d00001e0219170911c1505110bb1a600c', 'https://i.scdn.co/image/ab67616d0000485119170911c1505110bb1a600c']",4U9kJBr61UhO5srPib7zyz,0.718,0.443,2,-12.369,0,0.0458,0.911,4.71e-05,0.0972,0.442,109.041,255530,4
